id,name,description,price,originalPrice,images,category,subcategory,brand,colors,sizes,inStock,rating,reviews,tags,createdAt,updatedAt
hf_16957,"Image Men Sunglasses","Comfortable and trendy sunglasses featuring black color, ideal for casual activities.",97,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/80/image/image.jpg?Expires=1758108427&Signature=YAUd4lQGd9bDN-N9TZGeFr7HnJRF53JbxqEVBlD-WVD7S3cyNGeapuSrgGCWqRblGlrxPN-XrGaqv0OJv3O91MaBcGk~AL-pPwicMfYsNbENCbRnqbaoE8q4UQ9EIvlqcussuQQlSSPX~GC4tPgCbRFC6fXfdzy7pkzCxUM9ssaC2L0DHIZEytTvEdlB6k4kyxV07J8Li-m~7EsqE42U59IbrqdcRyl~S6CFJdSH94fXeMXudPk-gk9qE4ML1KfPQUDIpuYJ8F07obqno5wqGPrvg0fhI~2XMn9a4dQ54wNvidBoHCKcQGm2OgXHF90jzvBhvdCg3ltqGvOotfH2sQ__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Eyewear,Fashion Brand,"Black","One Size",true,4.3,123,"men;accessories;eyewear;sunglasses;black;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_19123,"Lotto Men XL Water Man Silver Slippers","Premium silver flip flops designed for casual occasions during fall.",81,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/81/image/image.jpg?Expires=1758108427&Signature=gnkQSaUBMKlF3ejCbOqcd3X66jeSIYO1J4e~JqCot1gyJ5uML4HcxACvBRqjEqF4Dz~RAiOM6UOHN28l4OVwEbiTWOgPYrvtNjYZxuUgXeNL9SDY9e8i9Pe9EeSe1PR4JvgnaRS0Ct9x1J3mrmYrQynXnhuuOmSqTWpDvRUKo2TMCraLjk4Y9GqSStGJhU6lKzsMf3plQxv39tpnxF27UvMOufvjH62QOWYhYqffwO8AEZ7hC-FKXuh1hbvqAAmb4uITGHk~DN6gmESJkD-7TyM4jNDyie5mVX5euzFfT9cPJ02zH7zt8ElXRjDtuqUuubsjzU3OuW8raqZ1M6T-hw__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Flip Flops,Fashion Brand,"Silver","7;8;9;10;11;12",true,3.9,119,"men;footwear;flip flops;silver;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_13419,"United Colors of Benetton Men Solid Pink Polo T-shirts","Stylish tshirts in pink perfect for summer casual wear.",16,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/82/image/image.jpg?Expires=1758108427&Signature=AW3KbMhUM-sMBwyZ-Eh9qCoGso6UM757d0AL2ogvoZTBIIYCIFNtCuIu8dKwY5b8KQM4qXgVYROMhYZg-lkLorh5ERHX2VRyiC8y8uyZjRCQ12cUYNRG1TP7s9xxM6ljmz9ENJ~EgBXQjrLUGF~QP0c2s3w61rbPMYiaH-1l7~x1X-NgCQYaDPYlA7qXRZIC-BwwYBgrOzP9Iwbx4enagyjfXdfbehsBC63R9dY6I8J0Ptfj0ztsTQGa4j7q-23HBZNsKF8r8wKOT8dKerId1S~W86-nvIfeGjF7YK~S6RdYcv3L~akJaKRdHIYTHV3JDSeQ54uslWj0wT0wwo56RA__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Pink","XS;S;M;L;XL",true,4.4,129,"men;apparel;topwear;tshirts;pink;summer;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_17885,"Levis Men Comfort Style Grey Innerwear Vest","Premium grey innerwear vests designed for casual occasions during summer.",55,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/83/image/image.jpg?Expires=1758108427&Signature=Fo1nDfY8Mlnw~4nC5wEjUmtE7PAJQ0pVOO0z19b~QCCefHACm1foRuz748Lp1yDtV63tzlfYBWR9r6Lst2Mcthx5Uehu-T5nvBXPETVbPa9TVj7gcNk3csUFbv~JA9vV0pcJhpR8-GqbculmicqC1ZubDniZ7G~MbxLthxqCsUnWkMLwc3UQl1uPSv7Ouk-ivgcjmtLMUJT5Zz~YcP2iTWhuYl9yqsJjBlbDffpiG~fiu5Ze4IDqZ3gdaKQ61L3tfkqo238-qvOVQ5Qf2qWAKbpG-IvczELzmm8eKAziYPmp~GEP2wXS30cNRJ7JwpR8s1yA~30Hls8L5G1z3Zh~nA__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Innerwear,Levis,"Grey","XS;S;M;L;XL",true,4.9,64,"men;apparel;innerwear;innerwear vests;grey;summer;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_43369,"Reebok Men Black Possession Flip Flops","Premium black flip flops designed for casual occasions during summer.",35.94,43,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/84/image/image.jpg?Expires=1758108427&Signature=dbAqV2pbQrd5U1ywGDvFYWDW3Tag9pf4RXgM1wOtoB3QvUS2Uz2tFgmWqThFYfar2QKw1oe76xxzVd5zpRkeP2RZonnXkYtCnw9dZ3bIMEMsW~cstREMAncMAJnyE3Mr0LxaSuZycK1xgNb3o8gj5hKKsfjv5XVvfUrP97yiHpqZQ9qCqLW-NE6zX~E5Lx0LqYZHH2geaZee0mKJ1224j3rpBG376cXJ6RkAFD1Lm18a-chvjiPIclVXZJ44ltuGhKwlAWxSu4d9-EujX2mfUzyIS7A6X-G5QhyQJfQ2a8pDx-Wj22vE2YY0Oi2uljMTIA~oqui1DPCsOC88eghvsw__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Flip Flops,Reebok,"Black","7;8;9;10;11;12",true,3.9,178,"men;footwear;flip flops;black;summer;casual",2012-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_44970,"Maxima Men White Dial Analog Chronograph Watch","Stylish watches in white perfect for winter casual wear.",236,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/86/image/image.jpg?Expires=1758108427&Signature=dX-ZLeYbMwiN5XF15xlLtmj3--uwmJTlAC007WdMfbSNF9ZQutWW3uS6a3LOq2uVhgx4G2MJmXJiEGxJln8gyWH6yzPnop4dGnpihX-Snv0ski2FbVa1QjgRXrRxchAYiGLuE51LqZDO1CrXI~~9GiLdGahAEQq~wQaJTw0BfnyvNaNbYZe9Gc6GTJxYkKI7OeFewcZ7~XXEBENRZITmmUzpGsIX4dbzpZExY5or~sZbZER5F7SU23YdGVzQQ-3n4weQU13ty75GMHKEQGGeCq7wY80kLQQ8VUbEP4anLxCf4KKDmEi4pDnR6VTK57hdtJDiowvTNfax8CpIq6HegA__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Watches,Fashion Brand,"White","One Size",true,4.5,23,"men;accessories;watches;white;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_33822,"Puma Men Axis White & Grey Sports Shoes","Premium white sports shoes designed for sports occasions during summer.",71,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/88/image/image.jpg?Expires=1758108427&Signature=xn3ffDqQgrckM6KbTzmJPnVc019YeUsZ93xwRN3WQ3iuhIiv9LlIJT6Mz~hKuKUjcXbNxMPlAgoYvaTh5jp6HsHfVc8ba7BX2000CMKa3s4T1yvKoPOoDeCZlpR~cn8v5i77WKMhTiyLkS2-GPQLobuoNMKSon9gLIXyJrbkwQfSkhr4-C-jxiiVMNf8mOzTyfqU-I~iSEsuM0Ums7pr9QgviYpOEvmQbAZG4f-wIKB-31nj22tbzxbAMK9cY5mx7qyFOncKXo2mEuVsDqnYBYvAiMFLQtjZsvTxg0W-kAIcfWZFBPUdcnGdG54YLyZBuFNrJU1tvQr1spJc53eGXg__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Puma,"White","7;8;9;10;11;12",true,4.7,69,"men;footwear;shoes;sports shoes;white;summer;sports",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_5865,"ADIDAS Men's Twelve Faster T-shirt","Stylish tshirts in black perfect for summer casual wear.",31,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/91/image/image.jpg?Expires=1758108427&Signature=WgvkgoUtgoTqALlnwiC9oDp3ceIu0gRmgcjPjcStpi12rUGMTxIMWDXZuV7RG5Ak4EN021pXXBsvH5Tmn3gU1iraff5i89OxYtiiLvZkYS5aMVI1ZQkWCxKot851wafLpae-M1Hp2~coj~gvDpDyO28BatdqJ1mLK3tAUOeULhFIj5beMUwLWOsDtxqPDaJSXpfsst1zia7SRNOMnHG4CYQx00TQ6NcSpUO94dhK8UaWRuUCLk1Jtr4LJtvYocn5ToP4XhYs817owgskR1POu2P7VghWwRZAIhAXjO3JRJtvY~ddxF21yo7iG9R4TkJm11JiRZCmSFavU3nICi6Z9A__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Adidas,"Black","XS;S;M;L;XL",true,4.5,123,"men;apparel;topwear;tshirts;black;summer;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.523Z
hf_25349,"Levis Men Red Brief","Stylish briefs in red perfect for summer casual wear.",60,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/93/image/image.jpg?Expires=1758108427&Signature=pB5hFq8N~ccwFcZuzuY2NKmhs6tM2UdYDXyTuA0vWhcEdhmeEI4DWvRrXW5aJMqsNhf73~pfwALjobvSxiP7GrXN-HvfMwd0N6crD9DuE2a3IYpRT75Rz2-Q1PQY~doS561atFUmYMRogJMXZluPx2fUTQw2Vg2kePrVBz1zXnmOYVh78CH65e8xJGqX4lHurMkyJmzvgDVuDxEbez5koGOwRQd0Ecn8KIff2OgcizQ6uBz4kZ-5c~0mORX-9iKLLz8U6hzVla-j3O517D5fbOKFdQhZ8vJ8rMsCpa0xLd26AB5bwsiGI0117x7Ec0HuSWjkp5aVyXcxgIiDXhz~cg__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Innerwear,Levis,"Red","XS;S;M;L;XL",false,3.2,86,"men;apparel;innerwear;briefs;red;summer;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.523Z
hf_11940,"Ganuchi Men Casual Black Sandals","Comfortable and trendy sandals featuring black color, ideal for casual activities.",45,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/94/image/image.jpg?Expires=1758108427&Signature=XvQLsjzacEhebNh5BmU-~KVSqtYLkn2Ujru32K12iKFSrNfARNd6ph46srCgVhqsTB4JL-ICqQ6PEzdVkLEtqrCGJAxD6YcL6hV8CJiZPTMNhgxT6DJluejV6sUyilu2-SBfchqbOLrpsXoHsQ~LpBgMBcB-XYWOdJYKxfE6rH6-TK7ALxKWKEE9kNHtfhpFauUrIb7hV3LYxFnoXH91iXKNDeTr622JL9cgnBaKjSEBb1bMh9uxCbpBuUfyuXWQ3ZCJLwXFtbuuxvdvttQn0tGMZmFCBtgZR902OCpMLrXeJxzwxPybSGxeb4kqLBLH3YHc2UoRD60Vf5lQelP4tQ__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Sandal,Fashion Brand,"Black","7;8;9;10;11;12",false,4.5,79,"men;footwear;sandal;sandals;black;summer;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.523Z
hf_29584,"Indigo Nation Men Printed Black T-shirt","Stylish tshirts in black perfect for summer casual wear.",39,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/96/image/image.jpg?Expires=1758108427&Signature=miLUXrAAbftkE-ZRHAUAg6kKCpXGv9A-nhdXAAA9AZiHsVVQsJIpLfHMsblaHesf8Q6kNPwh3XDVOKvbIARgQ8g0I~jiI5On6M5~zdHyvnGnEEphE1iJeM9Xi1veFQ14zS~TA~s2Gi1xZmjZGY3aWs6bqg9MC1ecDtUzhi6v6Kb2ob8MQD5ZIEXSsLa2nwKhsKqOXdPAR4o5Aj2U-0r45bztFeNrnm1tnjwlHSX8U~uU3IdyunIoQ56ZTezzFVToMh5PiqbPVBrfOqoPSvNUbdz1hIQXTMAGVsBZln9zYeSUjPwr9JHlnTr9~CjbqV9Vg1RZb-5UwHBep4H-98GXbA__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Black","XS;S;M;L;XL",true,4.3,60,"men;apparel;topwear;tshirts;black;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.523Z
hf_19311,"Nike Men Air Rift MTR White Casual Shoe","Comfortable and trendy casual shoes featuring white color, ideal for casual activities.",93,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/100/image/image.jpg?Expires=1758108428&Signature=jZ7nUnSK38lIPRKDoKLc-XMEzdSuDbu-ZipssSlrjNDDooulBgQ1toJ22VPejcEJPymAHciLnc-0qNvgpbwcIjWB62ocQ7VZ29sBIkWqNA3gw8ztB451tFC8pWVDPXijaTJfaZ84br1aZ~Sk5tdzywYXmHqpsPucghj~j6bB6JF8yq0w7mwJOxzHBhvLEKc3Nr9oFIdr-KDV0FNNaNyIWgCEcnY5FGRNPh6XKM5pE~Gysw-9rBDSFIldbTYX9zDaXqoWAPxuzQO5n8au-WxfHXFfww3kJ6xOEeme9gGgERJs2TN38UEh620uXMfV1FbaIzk0hnZuz6duz5AMPdMTCQ__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Nike,"White","7;8;9;10;11;12",true,4.8,135,"men;footwear;shoes;casual shoes;white;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_42089,"ADIDAS Men White Corona Sports Shoes","Premium white sports shoes designed for sports occasions during summer.",60,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/101/image/image.jpg?Expires=1758108428&Signature=I3FW4FBRzv6N7mEY~tzdsG5KfpYoYzTeO4cYx2oMq47eSrwRbNUAeHKNVws0PkZEVHfQVK5SjUEbxVHP33bUvgY3h5anUH9RkxJCcXqnEnskdAKDArVmAFoy-y2NNXG1fXEvcfhmSWwWBHXObsctg~nv3l3TAzozpkHYKuTdVeAlPSjUzDbY6QAFb~bfZYgdZwuH6e~5iggmKzCSk1xt1G8QtQ0nCHHb4oEp9K5U5yGvZiLGHvCQ2pY832N1xk6OIIMT1WxROVr1XVpqLO7GJuxBpJDkc-a6BDVkdNgSCxRfhGHn8g9mE-IRK-vrFBFRTzqHbz1fOjo4uH-BY2UJBw__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Adidas,"White","7;8;9;10;11;12",true,3.9,184,"men;footwear;shoes;sports shoes;white;summer;sports",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_49461,"Vans Men Blue Era Scilla Plaid Shoes","Premium blue casual shoes designed for casual occasions during summer.",89,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/103/image/image.jpg?Expires=1758108428&Signature=fY1VjEN0E8bO3yDIP4MG5HBj6PCSt3WnPFdDybSYkfsf9BZ~fKli9PXTLBrNdAFtGHDPDvTWwEdrpgSkgO1CL9aMEOe~fZ-4ge7DYZRlVunh5YpIugZFx39N20v0SeN8n4gSBpRaH-~f1-wuTnQYiTeP6cfYuHMhIb8e0HaOAagCovHDYyUDBMzorNlygnRX57S3xyPn1yfoPWSP29O3BQyPAQzL7rzGjvk0N8mcHku35BBln1PnuscDiQ7Q6s4x1s57cRVCE6R7nlIUhwLNgktaKxd3XRsFdseD6qgaDpfhN9G8MeCOqqPqfV21hocn5gzsGvo2WCWU0Xyb3pE8Vg__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Blue","7;8;9;10;11;12",true,4.1,73,"men;footwear;shoes;casual shoes;blue;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_9694,"Classic Polo Men Vulcan White Polo Tshirts","Premium white tshirts designed for casual occasions during fall.",32.36,39,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/105/image/image.jpg?Expires=1758108428&Signature=BbD6BPNy9XYa2ELH~Z5Kylb~sk8IwnTxbVlH-1jOQxkZnH51RLJbrCGOXv61SI9jIS3231urajDIqlntHA9wkGs74a8p4PRgX9hG661JiPHS2bXrnhtsKbYBStvY5-nkwdMhi0LYF52idYmziByenNjiceSSy~bo4aMyT72UdUwV3PNhLnZNkuwc2-OJI7NxaSqbWsOFjgASinnOW~hOA~xYJ7XF9bD~nURAPysCJHYyz9chomKs-zgU4QBg0u~25YEcDp-zZEziqlcomCzRrvEUq6ZUNzMJ-vy3tMlZN3NH3JfV2Gr0DDQZB1M2ZX11rsXBr4FZnrkN-g2O7PXhlg__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"White","XS;S;M;L;XL",true,3.2,53,"men;apparel;topwear;tshirts;white;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_23882,"Fila Men Destiny Grey Sports Shoes","Premium grey sports shoes designed for sports occasions during fall.",66,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/106/image/image.jpg?Expires=1758108428&Signature=OGhA3B4XoaVQUMSvsKOYDdSmMRQagAH5KqgwdLAkuM3bArU5stdyrwivYExUvjl1ng2lmjv8WUMqOvOF5He-4JFlMLVGY1HlvBLRarblmZIZBTbhTs~t2~7JwdoEFCqTXgaT~kgfj-WObcDg5rnpprDGpFSQz7Ob~hMutPf~hHD8Aj3R2n-BfuxBn4B2BM6JDELpajouTDVBU3U0DYqGWLdAIqDqMdjomni1kiARWMfCDnBwz6LA81Hy8O2O234fjKfbE88el4jjW3RFOk9cz0HZZ2~hB~OOtExkfo~wTFz8akZdP0lDATDn4RWcble7kyDLf0MAKXmzdN6vPjTdiA__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Grey","7;8;9;10;11;12",true,4.9,192,"men;footwear;shoes;sports shoes;grey;fall;sports",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_34835,"ADIDAS Men Blue Chill Sports Shoes","Premium blue sports shoes designed for sports occasions during summer.",22.04,29,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/107/image/image.jpg?Expires=1758108428&Signature=qgY8dVY0ggBU5deIfHuF35gVKFqCD~LgR~Ms8V3bC4zxZCLJr1uNjgHNsOthEu-wH1aWpd4F2TteFdtBE5VDBd52TKgJPxlrbJR5~MHHlRC7H-RzCwuBlHpB60Cwxm0HYmx86F8bsj8Lyix5IFdlytI7i2UV3nFqfGHcQCbGiY0z0pATJ3PQervRSsJhU6Ptd2idXeaVQ7zwy1bmFOo2cXp~zUnpzG2WFpsHC5iMMAO2Oej7-Pt-hrKT3-3jGn~BRmujkTQkQpUeJiSQLXu2GrEfl5QJohIgja0z9i5B98hnXIsjPO6XWdSZEYJTSO62eim-GbpdQRJVfkeP~CKtMQ__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Adidas,"Blue","7;8;9;10;11;12",true,3,206,"men;footwear;shoes;sports shoes;blue;summer;sports",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_15984,"Turtle Check Men Yellow Shirt","Premium yellow shirts designed for casual occasions during fall.",36,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/108/image/image.jpg?Expires=1758108428&Signature=WSxI~zWBTq8zXnO9D8-W9js-yLy3P81w06r9Mwut2j6xxOYyV3-uCtTU4AW3MQm1wgqTbr~gqNVbJGRNZ~gAgR-V9ldsO3mkSgO4NHcSTUSEO9Cb-mhyHUR3K4meCCO27TCpMyAJQk6FUnOgW9j7MT-DldPxwY-qAWN5gyuW1W3vgrO8Q2RP4q9BXc1XlmNwwLbzhw2ydVL1tJEG81VZNFD-GbhwTHBhtovgbnJY9N~O3lKFwH54tJWS9k4N8RBBzA7Yo3bdU09n68bwU7~7MnDTwY7kUZnLuPzcpbzA2M2ekebdnak~zfPUW-gPleI9UCCswEtTJT11f89R7P33ug__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Turtle,"Yellow","XS;S;M;L;XL",true,3.8,41,"men;apparel;topwear;shirts;yellow;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_41268,"Arrow Men Black Wallet","Comfortable and trendy wallets featuring black color, ideal for casual activities.",15.6,21,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/109/image/image.jpg?Expires=1758108428&Signature=VYRKwOB6zTmSQQ8kqXo8xYsL09yrA7YN0wqyrSv79Dw9FA66phBEFx4h5AuZzteIU2xjAIpKE3b-VHig8o8W-aC3FdomuLeyQB03ThV1vR~DDLshpCOf5XykTv3~ImIKLbSKkRrh0uTEQNNNCKjUMuE2HkrkYCC6KvP9yd0Y2A~2APf-esVRLEXzWupiofNJl953r~hm6o5Kg5PAJVfaE9I5uYnbz2cfWCx8ZKIbCOkALvnqs6jB~gUh2H80wJszFzmAorsMvwPulOt42Rotq0qrw0Gi5lV6cEh8QMwrVq-r9Cf52XOi2kZTbz8iXrl~BM0hICadFkde8Q65tebphQ__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Wallets,Arrow,"Black","One Size",true,3.8,111,"men;accessories;wallets;black;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_33648,"Lotto Men Ridge Brown Sandals","Premium brown sandals designed for casual occasions during summer.",72,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/112/image/image.jpg?Expires=1758108428&Signature=xTFZffpvS2sNQePkeP~~zQKgPULYhWnf45-Hz7V0QPd5AZGhEQtAqKlo7WFqHrrzWpq0j7s8Ja5fhSDfNS8Z0iLL0z4O3UJkmsSOnee7ibq2KUJfE95AaOY8cVGoQ6tvibSCWNfbwFiHMdEf-Vtpomj~i~Tc1iHPzpr9yjOk9XiPcgHyOpr3UKmeyaFMYbPUVRlpBTfRE7ZkLC97l~ijZlJHPfq9u1LHC2zCtX3glO59dYpeSdoRjD1a7u2XA-a08w84gfx2qIwb0xfJQ04sEvqyM9-Rpq04CUjtxsUeDcORdNobOeJZ0hrECCJVIyn4FBPfcbYJ08bfw8u66jHcAQ__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Sandal,Fashion Brand,"Brown","7;8;9;10;11;12",true,4.4,54,"men;footwear;sandal;sandals;brown;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_59297,"U.S. Polo Assn. Men White & Navy Blue Shirt","Stylish shirts in white perfect for fall casual wear.",28,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/113/image/image.jpg?Expires=1758108428&Signature=unqPnij0Vbf4FigDKkn8nU39ZIlcJeB7-iLLpw7hrfTPA4fkdD91MPZoynDHnecPtfD8Sr1purIVwZpRXUzlTWrdzJ2o1p5K13l73F~H09WS3SpRn0EXGG79B~piKjzLHBx2IuZoYNiOkEOglXmKPYlJIYStIMafBD5TujFhizuubzv802EcmSKRn7NuDL6j6~nLHRyZxI9zrANx31aDwJBlZAFN5ilfO5vyQ4Z~ZeGr6HYBItbTnEewDQPexENhQY8RrKPJ7WVzsmi8LQQbjg-~7vnPQ6SI-U4HMVyxHDsGuxF3KFjSfsvXdXzNR3HIdzlHzn9LopAgEOFJoLtLYw__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"White","XS;S;M;L;XL",true,3.2,44,"men;apparel;topwear;shirts;white;fall;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_28032,"Jockey ELANCE Men Bikini White Brief 1005","Stylish briefs in white perfect for summer casual wear.",26,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/114/image/image.jpg?Expires=1758108428&Signature=PN9nntAC9NtrFVLqThwpJZi5DYf7n5BHuOwKSVSgQQ0bKvbTGLroivOVkyJQ-gTDz4OOxGQ~FGEdv~fi2cAXZuiYsadQZHFvq0EOVDiJm8jJwcGtjn25FLlJ~Yp3y9~hM0m7RUcYxix4BQPZggnu7OGcxw5GSI0Dcqa35qdTtJDEVBNq2Of7J66oLK4iZlUwqi3JtvNYMs9HCGfviF3LlAWhq3410JsmXD2L-khDQZv1AdEk-UFXRN1EdEmGamlltcoULaEL-mYa5PjBqDbdYk5x6G~9HAmTU1F38cFj7MoYIYZy2hQBM6zw9Pg0Zfbo50DW04f473FNnfaQ4vEtyQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Innerwear,Fashion Brand,"White","XS;S;M;L;XL",true,3.1,58,"men;apparel;innerwear;briefs;white;summer;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_28200,"Ray-Ban Men Active Lifestyle Copper Sunglasses","Stylish sunglasses in copper perfect for winter casual wear.",59.63,67,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/124/image/image.jpg?Expires=1758108429&Signature=Jtkx2fT0KOhUtAr-fXpnBptWiH4F6tuOtzGeQ8U4RPW5i3rQYL3QL3I30y~a1b7YPIoMzWOTDLc6HP9eoTOtdQjvgugJE~BtXPbPp3tWmktjg~sl2tFSN5LOM-yhx~7X6ajKkmbMUlPXy3~0OzYMBfP7mNjFfGGmgmFt8ovSUQ-7sCMY~bolpBTE5v7jEezHTYG~13LKScnvFi1mRqn4CBc19igsXJVakpETOvkiN7vXU~F6rOWfrfsUEDuLVF1tc9UC7HiUxV2t0zKFkFtMbr5EF0fu9LHGyQ~V688wVQJkNR~eLZyVEkg1lzpLT0GaaU3LrnxQgOWeCJID02B-Ow__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Eyewear,Fashion Brand,"Copper","One Size",true,4.7,122,"men;accessories;eyewear;sunglasses;copper;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
