id,name,description,price,originalPrice,images,category,subcategory,brand,colors,sizes,inStock,rating,reviews,tags,createdAt,updatedAt
hf_10859,"Wrangler Men Furious Rides Navy Blue T-Shirts","Premium navy blue tshirts designed for casual occasions during fall.",28,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/158/image/image.jpg?Expires=1758108429&Signature=W4h8mt9XzeyaUzalB9ESjzBUKxvtb9yrpTxNCfslQ31li8eEd8xwM7UcysRIXkEPz3kXIQ3e8URkjKyFQwYAqAX-4gjD4Sf6glf6zCFpzhc4NOYNSA1SeE7apq6QqJCGx6sVmaEbh91UfTsh1WJqvkpxVz2TLWDNBz4YdAB3xZZYBvbPSUSL2xGpJJDmIzjcUSu6DpQ0ckbGALkhH2lRhRp3pulmTUB3KaoUUAkc47GwLOc5WH2M68i~4Hj0Pdm814AB~zRNbPZLUMfJFSiY0E8w~DKyB2xIOC11KNDOimKEDiE9VmknwHXtSFlIQV6n7PIXh2tpESo~Xv9c6p5TGQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Wrangler,"Navy Blue","XS;S;M;L;XL",true,3,60,"men;apparel;topwear;tshirts;navy-blue;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_59638,"FNF Green Wedding Collection Sari","Premium green sarees designed for ethnic occasions during fall.",79,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/159/image/image.jpg?Expires=1758108429&Signature=pb3G17TWcBKpNvCAMIzisSMp8BTsToJsb2Mnj1YL-Azmmx5mZEO4UUGFm51x~I3XT2DYXkZjlQrzTKgavj9AzPtbvq9f2BiCjJdM-hN~wZ8-3zFnixUfXp4dzclbx-gQLqY4VBavP2ABTiHmrskMte0~WG97ltqBP0Nw0Tan808-a5qIqS687iEyzKbCIjqhqFdOtv9mfYO751pj7zLy5uyzFrL1wF-zuANSINfGZbt0Fjhw23DKhzh1y-qXbTlAXV1~pwu16bT7bl~i~IYut75jjj5K0HZ72VZFrbTpFk83s81azPYWxvkHyJQafDN9pAHzxJErw2s6c8vsY31nEQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Saree,Fashion Brand,"Green","XS;S;M;L;XL",true,4.8,26,"women;apparel;saree;sarees;green;fall;ethnic",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_15517,"Rockport Men LLandro Red Casual Shoes","Stylish casual shoes in red perfect for fall casual wear.",23,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/160/image/image.jpg?Expires=1758108429&Signature=rNi6kwcBrk2xn7e-GiNDuVb2N1n8QuRvnUKEt4M7UpPZMZdSNG54FvVa~ux9fap2gLn~BEimrbFGulcDLPJbCvudoAaW0zhaAqbdcamJgWZF4-3IHTR~fB504W~WL5ywpYZQ0hU8SdoWHuQ8djmWGG9vVXQsLz8D4wxyQrc7aQID2wBV~86Kl1DALdQaFv4bqMLBCG8BHB~oSjonYajzcrNOVJwkFkeVfhjkxhTNyKGs4hhi7de6bSClylnDB4DLEZOhHkBvpGUuwjnN1Vem1x070NwfCdPYrJh9eKI8OqETxRw2ISQCR4ENRVIp2VQ-MT8EY~9xqZNk1uQ6OJsk7g__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Red","7;8;9;10;11;12",true,4.1,143,"men;footwear;shoes;casual shoes;red;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_4140,"Skechers Women Green Shoe","Stylish casual shoes in green perfect for winter casual wear.",99,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/161/image/image.jpg?Expires=1758108429&Signature=zjDvO6vvvywdZybsDZKp6XTiD-FAc7pvQl6ZsjfrvFpQH8lRRajRVwAEBNj7uT4bqrQwFO09KqOLcSCysJG09yMB0MQbAP4UHMU7k35VasOiz1DhdKqi1T79Y5kz54SZPxq~7HjuONl-o2DxxZZbcS4ZB-0CY~mBZS5FI0871xveieSI1ZtoANdXpyu04wkodyeCPlYf3FuiQEb7WOZbGeOz5seWgkOEggChkGgFiHEI8Rrf0NszY-9iWJ8mzAZHCHgA~AizLPsYGUHavw4DBiH8BXazyKN8wKH56S2YeN~qr1Icl5lY9Fgw272wcwQuCmEtB082fzIXRPrFOHoNMA__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Green","5;6;7;8;9;10",true,3.3,207,"women;footwear;shoes;casual shoes;green;winter;casual",2014-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_36795,"Maxima Men Ssteele Silver Dial Watch","Comfortable and trendy watches featuring silver color, ideal for casual activities.",55,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/162/image/image.jpg?Expires=1758108429&Signature=gPp-R9838-fTK1YT6O6GPIc5azHpSIKf0c0xQjW9vURRrf2lAu~4nwZd14Xh40VJciyb9DsyfJKS7uLNmsKS8azoUTN7DIRm5Aq1WVu1yZch2R8jJaKwOQB8rCocu~PRy6AYqof8N-1f5GZbnuN4ZUbSBPQAtJSzANHfHd0~~wJggpQ8-jOqDGBElSobbiOBovinAgGahdqoW6Npt7Azi8mImGN1CztUNK6z-I-97lQicgo7aQyURVEd~P-P1~snuJVhGbcT822SkWeFZ~zfZpip-wLWNyOd-2Sf0Dd8iOESxBqskuM72fSl2pJPfXeVd8C0d6PGTAXUA-k96OVVZA__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Watches,Fashion Brand,"Silver","One Size",true,4.2,141,"men;accessories;watches;silver;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_40527,"Titan Men Gold Dial Watch","Comfortable and trendy watches featuring gold color, ideal for casual activities.",124.21,200,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/163/image/image.jpg?Expires=1758108429&Signature=DlfvnWN0UImqzQQC~RocTnTJ3plVKMDEtGG41npz-tI79oK300JO5XgtISPDJU7vDTKx17tLUDjcksze8Wj6YQ-87SH1I4uRmmTxLTAX~IhEasJryRKodl0FBxyvkstWASsGbvvmopNdtPnuOiLk03pIMmRmrc5WmcuFauspp0O7fFRn5yGqEqecM~5KHezuDgqcyYav8R0I-Ko~J6FdlB6Ng06~kQ-v7ULXtXf~g7c3ask~7Q0-0RgHKFKTO8DtVkGiVwVX4nLtAMwwpjcd43UvLg9CZ4qtfEg-8kKPZH8hhIUKHO6xVyH~uP-~Y8BbcbeUyw7sV1zZxZi6cJitHA__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Watches,Fashion Brand,"Gold","One Size",true,4,95,"men;accessories;watches;gold;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_10257,"John Miller Men Solid Type Black Trousers","Comfortable and trendy trousers featuring black color, ideal for formal activities.",34,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/164/image/image.jpg?Expires=1758108429&Signature=vl6Ba1IeU-Z~0hMLY7Bo7raLZY1izSYIppYahETBFgAjU4-AXy5wh-dKtzuPbgB4cReHediCC8NuwHCgW8yf5uw8Ys3dnKlLIosgd7t8vZ7OtQ1D8xRJ7KMbEdUhdlQPK1Qc8Sjcv7lTk01d1wnbggi8m21RIL0qvZd1yt340vVlQZWknIntMhy9ny0oad4tdDs35Xfi7DEts-cWZSIKhkgB2yrB99fVs5~btb1eKY8Fm8LZq--zDG8tdw~fAhrm4wJQRd-AfGAs9OgR-ui-ZdSE1c1ZbMLX~0C5RONza2EOcmIPN9Q20fGXpprIJ5s7UYm5wOc8FQWjDWezUe1jxw__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Bottomwear,Fashion Brand,"Black","XS;S;M;L;XL",false,3.4,135,"men;apparel;bottomwear;trousers;black;fall;formal",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_24062,"Locomotive Men Navy Blue Printed T-shirt","Stylish tshirts in navy blue perfect for summer casual wear.",36,43,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/165/image/image.jpg?Expires=1758108429&Signature=RhrJ1xxrkZxW7c6CVJcl0gq-32Oq66h5aUTT0DMh58pyaAKtViiWCAb-BCO90i4gXZ4l5r2NS~4M7DWNescz3-LHrxmv9EEkYlItG4Dqi-H92glMEgK~HiMeFXiFWJQDQrz5w5RmKuLvKQ8P8uOSJyfaMA3wOqJpCcvdpyUuSuGuITHh9yECmfMUBdjnzIV3OQTI8t-ZKGtp7olxaz6p~Wb~nfLT~yAJkXXV1tRsCBlUnTJ7NdJJ~luDamrelBf1tFkn4kj1kDoP6U2fc~-TOBdvywkKUyH~~KlFsjuvwZ4s9H0YoxEz0zueW7YtECmdPpSm693EDUVmm~RydsUJ0A__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Navy Blue","XS;S;M;L;XL",true,4.3,61,"men;apparel;topwear;tshirts;navy-blue;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_45869,"Maxima Men Brown Dial Watch","Premium brown watches designed for casual occasions during winter.",289,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/166/image/image.jpg?Expires=1758108429&Signature=aHjXgoiIZXYH6Qwaig6Jugbu4uHyxZ2IZFPj9qXnb0X7XKfMzH8XEQiCwqViJeT-UFaI8vPibnrMnHwZ42fyHKlBUkAvxFVbObqOaS9oew3aqGY1UlS~CbBSquE81ibJOCZTtTHyJTedA~k7M-7RdnmxXwoa08oSz1oTKc6MGzamYnDVJIZBhiGBgdEfH6LtqfDlYcKLy13PaEOMLMMebW~PrZltO6Wsn11Mu1MBeV5TNvpsnZe~AMNF32LV004n1gqEg-rPvA7Bqhu1XLTuG210hf5Fn3Sp~jPL40YKoqDSngx782-Ktuvv5gGAcnBzzeDIeknH8CAJq~aV-ELGaQ__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Watches,Fashion Brand,"Brown","One Size",true,4.1,53,"men;accessories;watches;brown;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_11385,"United Colors Of Benetton Women Light Winter Black Sweatshirts","Stylish sweatshirts in black perfect for fall casual wear.",43,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/167/image/image.jpg?Expires=1758108429&Signature=gz7KrOz~-QUKH~HZgMjUHmMdo0v0v6BKO1Amg8ZaB78YeCj7CeeDwfzAmXFhDYA2naqmWhLK9tAGHou8SpsZ4rHA1DFsYYauJmvaETiKl3jPSbdwEKlPWnQg2dhNdnD2rpGZqfU4qB5Br53QDac70sC98ZVIr7Zw0EhDXZ54RsG8GXQfXRhhMzjc7ueutA-pVnRWgDLz9NcmWoNojufWMfZ5qqwhZWXKkWzMR9RXtp8aAEJW4E22FS3zuna0yfTqey3yjJVD5CKMp6NQeG14961yQDtMscgBJCixWSd65PYGG-Yc0CYKl3~~3ktXs7JfYMpH8X1cv1~kG~KAQxpj-A__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Black","XS;S;M;L;XL",true,4.4,25,"women;apparel;topwear;sweatshirts;black;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_53130,"Catwalk Women Brown Sandals","Premium brown flats designed for casual occasions during winter.",24,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/168/image/image.jpg?Expires=1758108429&Signature=FKx9PHoswgvUxaxEsb6zuDyAzO0c28gSRHQirAIeCRALz~SLuX~jikRDxV98zc9N5T6Nrn4N8YrPHI4JSXicuoeYlHcXhOvhqQk7xigBvDQKbxg06EYkB3sjkZvbU3ek8QUPTFWatm6im2g9I2PpUvqrWCN7o~5Fx-xsX3eCRT2wtIjOEmt6Gwoi0ap7kVUSTHNzP7Lc4LtEKwzgvBuYMMfdpRPvrxfbWRrvF2KmjgV7IH-m4Xf4kaQbPG3-G~Qjzuay9RqlWCdW09s04EpeMlOHiP9~JgIDy41DMi5QAUMY2Viz~2y96v4rDzm5Xi0KaBfe2nK-cleBGzyOHvfscw__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Brown","5;6;7;8;9;10",true,3.5,65,"women;footwear;shoes;flats;brown;winter;casual",2014-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_44187,"Nike Fragrances Women 5th Element Perfume 150 ml","Premium white perfume and body mist designed for casual occasions during spring.",31,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/169/image/image.jpg?Expires=1758108429&Signature=G1rRMVhQd8mY2mFktIM3maPqHCx~6KWiIBdedraT5wzxrV0kPUY5OEhmw0M6JTs92BO8CYj33Jz8v8EfB9j0HrwnWS42JDhUVNgBeLIFv8Yfposk8ZMgeMAmlua8H3vUQeRGd14E6sUwGtDBM2FyKTHO2fkA1ZQlF0LZ7nMLE4JZvGK0dOI7Is~yMXcft1xVCUScUMfqrSpguCHqwyKkDMxbRFUB38YQXOYGGec1p5nNdL~TRQZv23A5NB5fEqbdyfwbjfWrZ3wooktS4SaXsxFnHp7bXuMZqiN3EMN7nSOLEMt40QrE9PjaQ7w~9-wBPejSPuJzMwheCu2qiOABrg__&Key-Pair-Id=K3EI6M078Z3AC3",Beauty,Fragrance,Nike,"White","XS;S;M;L;XL",true,4.3,66,"women;personal care;fragrance;perfume and body mist;white;spring;casual",2016-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_21510,"Kiara Women Graphiti White Handbag","Premium white handbags designed for casual occasions during winter.",83,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/170/image/image.jpg?Expires=1758108429&Signature=GZxbh7wQOaFCyuaUXw-ejuCgIfJHrvGxLmFfw5WW2pFZj9FjKr4J7JWVCeD4HNlJtnVc0wercfhUJewxdo~GTUigf7Jh9rbOXIcmBjtWfpMSwRsqAiaDj1PDNooQ9SdVSz~af2r19TtC-ghQ6pkv6nT~hCT5vTJBQfu44DaorXDK32TnWHlrQuf71a84IdeVvY1IrA0HYhbGBz3JSbiuNRug4c9ivT4fX7Cg2hgXXdkLAOg-o1gyDkHq~Zl-WwWZFWQ3BTyUC5SBgdPzkbLf5K1VkNkZWxcstfBYnZrimD-XVvwqi7iq6FfpC1v~s3n9vUoZx42-ofK0d9~6ohEuiQ__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Bags,Fashion Brand,"White","One Size",true,4.9,16,"women;accessories;bags;handbags;white;winter;casual",2014-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_51667,"Louis Philippe Men Grey Sunglasses","Premium grey sunglasses designed for casual occasions during winter.",23,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/171/image/image.jpg?Expires=1758108429&Signature=JWIc7g2jy9Ba2JwzRao8hMtA5NSRuuUbOrfOJ4HtSQu0VHOoRfoSvNTqLjieUgtC2TMrKqm3KKLRBGJGTYm0czflH-pn-lLrZrV2d19H~-Mqxt4Sxt~s8~GH11nELzIAeHmzibtxe7aFYuRzVmkzVwn2elU~-jaF824M3uCmBcIry-QJVCgVxtmx9jc9ylcMW~kQo5OasRHp7zY6aHHKWX~UXjTdkZrOAGrW9qQeKZwmHdiIALSI43PldeC8T97ZyHRDAoCVIXbaulNbS1zbcqO73wLXsoA9cJQpth~6Rpgwy3J-f3gh~yerEzuBG~NU3sDfuNjLyrT-E-bVG3tHPg__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Eyewear,Fashion Brand,"Grey","One Size",true,3.9,16,"men;accessories;eyewear;sunglasses;grey;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_22395,"Mark Taylor Men Striped Blue Shirt","Premium blue shirts designed for casual occasions during fall.",17.41,28,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/172/image/image.jpg?Expires=1758108429&Signature=HFMlvQmslvXsHh5VhCo-ut5zH0Efvp1mHzPrKJx9dK73Y~2WA-9SxcctGa5X6TLkVBMWDiqqXEvzewkQB4TWpI6B-aZmC8NprJNxrm-xN1d2eue25Rr3JUxeaOx~OWXXSuJryA9E0G9vZOX9ur3hGeIwdSXc6PWT9iWbwqN4O9rh3tchf8DFnlMgAtLLJArm3qXxT2Uh2eIkzhXNlwRFAPdrWbpnhhpuoUqrTpPvgg~3oz-I52amWmuj2Si3g4llN9qChjOKRUMwQ02pXwp1Y4Vo7NCe83JCODKfno37YZP8WKO4JnDzJ5lpc3TNDxDjHMerCdsEZvbrrQCSYlfxJg__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Blue","XS;S;M;L;XL",true,3.2,28,"men;apparel;topwear;shirts;blue;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_35322,"Fabindia Women Anusuya Silver Earrings","Stylish earrings in silver perfect for winter ethnic wear.",55,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/173/image/image.jpg?Expires=1758108429&Signature=R2fv50PyB~etmdul-CGSUe03M3YZcPPIWUoWa9H7-oqE2mVL8hb7jeucfrk~XPCHpJriOhuekjnOKp5XkXJtHHFanxV8CVQXq3Ejs7AhoNz2HO5QlfTuQirOwiAKFgxTKL6BFpaVzMAuXM6G6DmZZEgnpl-QQNK9AwOf7mUv8GFnhQyYt~uNS3l-W2f1Rh8ALIzxGyndwpXxhZaRysvBCNao2V5ZoQ-AUGlSQcKBrO-i7MtVSjBqXfq~r2PUQdHX3G9BA1SnoUYSeJUKBzRSLq7diRirmYOUB9xS8wvbFIa7604iIQaG69125XczKRx7pfXlqPnVnjS3mQjW5qwBpA__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Jewellery,Fashion Brand,"Silver","One Size",true,3.6,24,"women;accessories;jewellery;earrings;silver;winter;ethnic",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_6425,"Lotto Unisex Canvas Black Check Shoe","Comfortable and trendy casual shoes featuring black color, ideal for casual activities.",94,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/174/image/image.jpg?Expires=1758108429&Signature=0cnBS-GXinbYQFVbPL0wegp~Xp3g9hszegZGT2m-TfmlZ-Wux-LruZRM3o~6NmHenALuJu~LnwZvuumdMLwUVS2JU5DkFZXXumeS5714w13mrVHLJGz-m8oXFQwcrNo4XIyCq1NzmgqbYYmqXu7oxc5t4S090XyiZTcOkZFndKplCALMqvbF12CrH3C3WanO~YKqMTPZ1LNYdgwPa44BUhe1OEF2TYHgeE8e7j0~pwx3cQE7pYOyFrtf-LiJmgyTyehRvHQaygKt8P7b7bLd7J6~qdHLCTLcEosufCQinLOq2q0C6BjQ49dwO4~wXkv~JW0a7n3MRT-AekewiVn2Yw__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Black","5;6;7;8;9;10",true,3.8,131,"unisex;footwear;shoes;casual shoes;black;summer;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_18806,"Peter England Men Casual Tan Belt","Premium tan belts designed for casual occasions during summer.",88,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/175/image/image.jpg?Expires=1758108429&Signature=k9TIe1T94R092vBpqsMKekG-2uFqhNB3x0iaZfIwUx~hTlTSjkN662Zy4MZCkkMH~2pGn78FFtZ8hn7e2zOX0XB5CHwmoBiM2V41haNJLox9R4fczklxg0-TKMcdrxKhylv2yJpmcpQPKXY4fiRekMrmUaht39ZZ6HcOoSuqkk3Ar80fibDHkvg-z~526k9vEYWUVYoSL4ln1JLz9goPPAvGaVBubk5jI-yMxWDE2C~K95zK72imh1bm6uT6hQhxsJdDDYihuLCII9cEiGtWbLwSa5wgEaGCHctzOxrEJ3nci54tEIQ~4rlCkFJhyS~aPRXLea2XQHvJJUeoPEASPQ__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Belts,Peter England,"Tan","One Size",true,4.6,93,"men;accessories;belts;tan;summer;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_23247,"Arrow Men Formal Black Shoe","Premium black formal shoes designed for formal occasions during fall.",69.07,96,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/176/image/image.jpg?Expires=1758108429&Signature=cn8l4cEuXPXb~lnTAkaCUDJQ7dFlS1dz0a48hG0obdsYSihl1CdTZavdvrWVOIvlJWHJC6WmC2eUM6hBKjf0F3~yblxbptUPKSa0J5aG7ctaW7sPvDGPzSFQ-HaUPBzvDABe85cD~CY5u~-dx8FkCbKZrNbLS1kJJlOlK48Sdjm5lV6nsaYOLL1NFxeJNbRNuOX0kg1lbfF7EWqATgC2y6PSby1X82JBPry41fa1O-O~~vOT59Fgvd8ykPHWlo7UDIDqzJSr3lsIZntjpD7KlE654Em0XN72G9TKI6oskKDvaKnroS67O3MOla3nx~EJl11rBiAfniOHoz4K6xdAIg__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Arrow,"Black","7;8;9;10;11;12",true,5,142,"men;footwear;shoes;formal shoes;black;fall;formal",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_17072,"Lino Perros Women Weaved  Grey Belt","Comfortable and trendy belts featuring grey color, ideal for casual activities.",67.38,99,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/177/image/image.jpg?Expires=1758108429&Signature=RZQAkKOmPaSOnseun0Eepso6DK3Lw15h4eJ9e1llYeklSt5kwOLsFrXjsENb8AYsnOrWqI2wHRqY5L4j1aryWuBOiEtJmC8cTVqbVjCl4F7fClmuPRXXthBb3pTsEWn09xTjI6doKIjz45vm64W8pgDPw134-U5OxTuwBDhEkGRDvPdEbkxY8QTFRCfn9-BzonEyFIzD~Et2aLWtZ6mgo2LZWqc20MQODrHSGeSJhILUX~0o0bboisjHCYBQZwwS-TPIKhN3BkQAEyh553AzToCT1JYuO9L8li6WIC2LynIYXUfR8hMNWW~gdgbsWrMJzIHmsAIfPgIB0aHZOsipDA__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Belts,Fashion Brand,"Grey","One Size",true,3.1,64,"women;accessories;belts;grey;winter;casual",2014-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_31782,"Lee Women Paula Blue Top","Stylish tops in blue perfect for summer casual wear.",49,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/178/image/image.jpg?Expires=1758108429&Signature=UVhT4B6juKmhytgGsoKlJPaBI9-SQ~BxpHiKiIdAWliZMe03M3TBS54iYc66Iitrup-p23-NOsZp0ZtHJx0rWzui-KRJOneSj9s0jG3q2ltQlt61U--982i7k1bc7XzWrNVFpfoec4A77Sr86ZXNeCB51MHAL3UTHW3F~-c8lmHFzLJ6GnCo4DZ2hF04PvH51tm2qAXUD896m1uPKxGkXecnmZWlRpNa5FgtBL8L4j~yaNj-nKUx8mTqbEkpwc-Ie5axRH8DsVrv2Cncn4DXSvIGT3e-GrGtBgx7cWlM7mGqtS2Mx~piL8Fn4XXFlSspTXRo80kbaOJ9WgrGHakaXg__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Blue","XS;S;M;L;XL",true,4.9,188,"women;apparel;topwear;tops;blue;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_42270,"Vans Unisex Black & Grey Classic Shoes","Premium black casual shoes designed for casual occasions during summer.",58,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/179/image/image.jpg?Expires=1758108429&Signature=ylF33xqtnEe4qWVA64rPQQ7GQfbpv7vUE-EW6avpp5bsRgEGy0CmeTIpHCyWnQpFz9ITXJONa2sN8-rZlLlBcMjPbQI-2L8YwtVUEEcG3LEyzXC4VqVzN81tDJX0d8PHC7SdAW36RPzENeqscOAbMZcnug0RUz4b5rUmJ4PlOtbUthR8a94P4n5nheaGnCS0RlpZ~qBkJ8aK5h13wlh0CFLX~CYRd0oZYkWjfa2-qdD2u-AvxreukBQdMMz8SvHEsi6gXkD-k1vM1uwUe6E8Qw9HSPRe0Mhgy1g2ubXxKQ3mQP68erfsLbZto0ZeYPSxEMZFMV2R81Yqda-OvpNzFQ__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Black","5;6;7;8;9;10",true,3.6,191,"unisex;footwear;shoes;casual shoes;black;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_12500,"United Colors of Benetton Men Short Black Shirts","Premium black shirts designed for casual occasions during fall.",32,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/180/image/image.jpg?Expires=1758108429&Signature=RWVkDauPKOCVH-sUQ6uUvMaTS0i4kMx-4fwyznToZ1L-jw6JWBPIiQZKMAPcRvjIlgy6dq1YVTr-D~3gcGjA~ulxTcMbA~49Al~5Vbjd91EeRQSEV~iCEOY85gnID4sISC5wMYL0RNrjBchuFZHqTUp7p378eXVNV~UgckKjzLGYQhqc1finEGHmsThh5Ckrn9Lnw-vEUUZT-WG580Xkft~VAZlr8vUYYUmCwhLnT~0edigoXBJzBd0QFYmi-jYpFhNzLARDbcOkVdajfEBa4SK19i5HSR6VRglUzpiyvkiDHsN38fpFtuoTuPVBxInENSMti8rGl1xF9NQTj08Fvg__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Black","XS;S;M;L;XL",true,4.3,160,"men;apparel;topwear;shirts;black;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
