id,name,description,price,originalPrice,images,category,subcategory,brand,colors,sizes,inStock,rating,reviews,tags,createdAt,updatedAt
hf_36934,"Giorgio Armani Women Idole Perfume","Comfortable and trendy perfume and body mist featuring gold color, ideal for casual activities.",62,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/131/image/image.jpg?Expires=1758108429&Signature=TjTDqCWirXK3MSDMteMbUB17qH3KyBZN2qOVwkzC6zeyNFzkUHimRBLiNl9pxNC0sEuKz7RdyI6OmvkOC-82k03AFODzwSJAFr9C2E44ad7yXFZaKMsK9E1DxrsanTZXDQQruQRmFeiIxYiqOjO4-2HkpAAo4DFVIdGjfHeSoHQKeXMZbe~YuzIPZALT22TaV9qhLSHlJaXXvZIF3xUuqsjvmaZvHOwqDw-13bcBAgN~mgkYqzVROoeEgWrAuM4IgYn9ek1WKB3IfcjfmiJQ9FKPx3LibmaazXnHSGSosSs2P-4UHbAdPfFmgXNDRSo0-gU-kTHfo35sQpokezaE9A__&Key-Pair-Id=K3EI6M078Z3AC3",Beauty,Fragrance,Fashion Brand,"Gold","XS;S;M;L;XL",true,4.5,136,"women;personal care;fragrance;perfume and body mist;gold;spring;casual",2016-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_39140,"Aneri Women Black & Maroon Salwar Suit","Stylish kurta sets in black perfect for summer ethnic wear.",23,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/132/image/image.jpg?Expires=1758108429&Signature=MzmlEqy1~P~lH4x-Y1SSkU~DAYsNxTbcIrQotpdCgt5XoehIs3QIrymc1oI3Xxfgkorz-WY6w42pHK2Sj7WHVKGE5r8oHPdI-WD8lqj~EytpciUI1TheZDPXQyr1Usoi64A7uOcR8L8jOUx5OmoS6kJH02qMq~Ev8sFilE08u51C3CWIreCby9A0drVU8oMZJl8LXwoq0kUHPUOz4yeyTHMlnGWhh2rtd~IPhSIK~Nime6UUx0CAgj0NEzmaHNs0Ehrej~ddD4~zmKLh85HUx9-a-jY7Khv1EQcyiP-Imm0uvXy4tMP3YhbQ7l8h2uARjVV8WGLXImn3GyPkk~Obug__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Apparel Set,Fashion Brand,"Black","XS;S;M;L;XL",true,3.2,110,"women;apparel;apparel set;kurta sets;black;summer;ethnic",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_20851,"Spice Art Women Ribbon Embroidery Red Clutch","Stylish clutches in red perfect for winter casual wear.",20.64,27,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/133/image/image.jpg?Expires=1758108429&Signature=dNCsHQ6YoHJqDtWOoGkd5LR~5jfiHrMAwnRw14wT40KVw0U1CfThlXZ7zq6S4op4sk42SzMWosQLryslVGTbUA3o8ktnBCJNnaF4Iw~GEubA9wKbJi0fFL1slPr1jE3t2Hz5OWVB7sNb-pd21hNa-OmSMPWUY8qd5~Mp0zMCizUYaxpkYYVEQiAHYaB1pO5rS7duFTi3PMDBDZsob1Sig2Udj26fdSIWJeSQW7Bt~DawGugmmXXuoDikjIZiLMJl~GD40jmusAMckPPbizJKomdgXrycuEUZRjnNK0cG0gznmEJuFJV2wS3lEt6xsr3o05HDblQIW~YHN1kFuQyyOw__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Bags,Fashion Brand,"Red","One Size",true,3.3,64,"women;accessories;bags;clutches;red;winter;casual",2014-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_58177,"Rocky S Women Brown Handbag","Premium brown handbags designed for casual occasions during summer.",43.15,71,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/135/image/image.jpg?Expires=1758108429&Signature=wTFbW0Vr1Y-I1mZoXK2tvo2E9X-nCnRNk3AkOR5s9ZVq38MZBbEJGEQxT~m50kVeL6FApM-Oh4a8VXja8KU~ftJFUerHvjzoDR4Yms4I1Ff3GjH028JyxTTZT3F35auBLDvo0VvcUtKC3NQnJIEJlhdULuyIVSM-yrjdQ8zkRS-NFsPIlker7M-Dyz582zROtoLTNEetrgaWmcVHFIn7-uzBAT2gTcvMYuvtrJf~P9jcrX~h8qQ-6SWBMwSLP0rEIT~gMyUQfOSlOhX~63HNsuDyH-0Z1WvJboHCJpUsbMiRJa4VAvixgByIpygktX4kAVZUdQ-mA6SFJ0HfPdpunA__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Bags,Fashion Brand,"Brown","One Size",true,4.5,30,"women;accessories;bags;handbags;brown;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_51455,"Tonga Women Pink Printed Shrug","Stylish shrug in pink perfect for summer casual wear.",64.15,95,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/138/image/image.jpg?Expires=1758108429&Signature=xKc8GNdZytXOcMCUPIzw5QI7AFXFugXwEJxKj4qwpA6MnPWOADPr0tL-uIEqXCITatSjIacVNrzSrBOXBZ~91Cz7vLxLj0KL~0HInfay0wwH7LhO4PIc0h2AleZT8-FsPKUBZapD9VewKJrxWD4JgTFfb0KTvqvbpGUXVxqVxH9F7~8K~eHR2AisTBCJqcrtGgh83n0fCGqBkW-Er3jrYqGKhLRwBjS1P~N2eboHfbjM-sRefKAL8M6dEjLPOAZTagKYdA0j~rtyXxWvM5rsfwI3~qYek9sIhuiqBBmPnqztUyed3gM2EddKCMjPsjGtymNtFUGnIEXHys1QN4RoOQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Pink","XS;S;M;L;XL",true,3.7,21,"women;apparel;topwear;shrug;pink;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.525Z
hf_47530,"Portia Women Copper-Toned & Brown Sandals","Stylish flats in copper perfect for winter casual wear.",31,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/141/image/image.jpg?Expires=1758108429&Signature=dVQkpXTroHK6~HAGuzzTsk~e12OcKPn3meE7gnGk~YxxJ~HXLzi1vZlShwvU1WaQNgrIy1Ekc~s86L2DdCm24S1JPxcUC5kShHKiQXD2oiFcstKwKXYBv2Y~GQ8v28LlcyJbiMDCgpwqqe9-Lg46KA5gFRepQMzMnk3s3QSIWL~yCCjoehBYJ0vzffH4epc57eTWlTq~xmRYy4kepM~pyiMJPi~BZPthrrpC2ztSeEkboLUKbR7D1euzw7jy6DAWc-A6VK~YQBBHDn9lUPTL8WKQpbeterSx2RX4xe~vNMhOxs22Ld9ZIA48cYYlnHqUkliggOSJdS~N7E0TPqblQw__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Copper","5;6;7;8;9;10",true,3.1,59,"women;footwear;shoes;flats;copper;winter;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_43190,"Fastrack Women White Dial Watch","Comfortable and trendy watches featuring white color, ideal for casual activities.",77.48,108,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/147/image/image.jpg?Expires=1758108429&Signature=jK4aigdJgeI7-9w3YzliEURn7NDxkTBa763klxbtUMOFxgbdOYb8Yv53WHIUdtokIVlDE3BygsZ1uq1EWU-uQj4JHtYhH7I7SQD~HtThSp3-xYfE5iEiT5LjIU2Jmt~ZSfKBNIqrUyxh8uBqCyLvkMiZqOK-ix4tZD5TZWgwouuH30T-ogUkP7pr2-gWOuYVsmarz1dR0pvt1Qvgu7M0Y92yZy96exI9Mz~PijLYQB0ZmuAIewTXGeP8CGcTwniVJnurPtfYaw57gIKDiOvbMNDRd1J79CYEZL1j3nhJOP9O-IJH18I59Agl~1tirGkxTP4vhuc0hc3oLxl0iF7aAA__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Watches,Fashion Brand,"White","One Size",true,5,26,"women;accessories;watches;white;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_30462,"Lovable Women All Day Long Black Bra","Stylish bra in black perfect for summer casual wear.",49.85,58,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/149/image/image.jpg?Expires=1758108429&Signature=0Ly8E0etsKnPNzY-P2ZV8SHDN8XyhgDGtmMN9lYi1RtxEd0tDCM5j0qrLAG2Y3N~gM67kmFRcuujAlMml7mnsNyNsuJiJGwjQUBp9heXkj0hChGc1AhYTX49pkID5bWUqZRqi2g5v-L9OebIHyQg1Pu5lYoAZ91Wqx3HbUSPILj8hUVl5EQUyR-DPIFQfoi2zlz7EQqwklmJKxAZJl1vttgVylt2zeOdgeWVaIiWCuOj5hLzzOdtQyZbtzS2XkZ1QHW2HT-L9jDXQsSNeWg9JYJMQrfHCUNtP~InBnG4IHqPtY3aaEk~Qm~eksr9Ul34Mj3FbfdagwsJHaDL8EXFeQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Innerwear,Fashion Brand,"Black","XS;S;M;L;XL",true,3.1,63,"women;apparel;innerwear;bra;black;summer;casual",2013-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_54127,"Rocia Women Black Heels","Stylish heels in black perfect for winter casual wear.",38,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/151/image/image.jpg?Expires=1758108429&Signature=VNbERdsM3AyOzdHW0Vwy9sTg4ZRsOaujeG50f4hAcnxLUeWSjCF2GHvQnpkqVeJsMCEzsw91oQa9SUZQaOvYcCdeH3s2BYl1JlWfogp4YjAVWrNy7DVmx7zgEyKqQbDkvkYvceurmO6yN51AHRj-3mqlX7PAhUNt9QZ5SXq1T-rXBw1pOb5co~sYfYwRBiNoACbPQkCmYB0zu9JCfP~2FgEyvbzL1XWJLTuyWJi2Pe~5x81Eqto4TJOeeIgHeeKuyhLwGqU0l7l~S1EWUzNmRj5k~XWa~VfUOMCL7ehVr4XsbuzbW~Gtrqpe7NG2YoosdJ0boyadBK8i3IYn6owJ5Q__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Black","5;6;7;8;9;10",true,4.2,101,"women;footwear;shoes;heels;black;winter;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_59638,"FNF Green Wedding Collection Sari","Premium green sarees designed for ethnic occasions during fall.",79,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/159/image/image.jpg?Expires=1758108429&Signature=pb3G17TWcBKpNvCAMIzisSMp8BTsToJsb2Mnj1YL-Azmmx5mZEO4UUGFm51x~I3XT2DYXkZjlQrzTKgavj9AzPtbvq9f2BiCjJdM-hN~wZ8-3zFnixUfXp4dzclbx-gQLqY4VBavP2ABTiHmrskMte0~WG97ltqBP0Nw0Tan808-a5qIqS687iEyzKbCIjqhqFdOtv9mfYO751pj7zLy5uyzFrL1wF-zuANSINfGZbt0Fjhw23DKhzh1y-qXbTlAXV1~pwu16bT7bl~i~IYut75jjj5K0HZ72VZFrbTpFk83s81azPYWxvkHyJQafDN9pAHzxJErw2s6c8vsY31nEQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Saree,Fashion Brand,"Green","XS;S;M;L;XL",true,4.8,26,"women;apparel;saree;sarees;green;fall;ethnic",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_4140,"Skechers Women Green Shoe","Stylish casual shoes in green perfect for winter casual wear.",99,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/161/image/image.jpg?Expires=1758108429&Signature=zjDvO6vvvywdZybsDZKp6XTiD-FAc7pvQl6ZsjfrvFpQH8lRRajRVwAEBNj7uT4bqrQwFO09KqOLcSCysJG09yMB0MQbAP4UHMU7k35VasOiz1DhdKqi1T79Y5kz54SZPxq~7HjuONl-o2DxxZZbcS4ZB-0CY~mBZS5FI0871xveieSI1ZtoANdXpyu04wkodyeCPlYf3FuiQEb7WOZbGeOz5seWgkOEggChkGgFiHEI8Rrf0NszY-9iWJ8mzAZHCHgA~AizLPsYGUHavw4DBiH8BXazyKN8wKH56S2YeN~qr1Icl5lY9Fgw272wcwQuCmEtB082fzIXRPrFOHoNMA__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Green","5;6;7;8;9;10",true,3.3,207,"women;footwear;shoes;casual shoes;green;winter;casual",2014-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_11385,"United Colors Of Benetton Women Light Winter Black Sweatshirts","Stylish sweatshirts in black perfect for fall casual wear.",43,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/167/image/image.jpg?Expires=1758108429&Signature=gz7KrOz~-QUKH~HZgMjUHmMdo0v0v6BKO1Amg8ZaB78YeCj7CeeDwfzAmXFhDYA2naqmWhLK9tAGHou8SpsZ4rHA1DFsYYauJmvaETiKl3jPSbdwEKlPWnQg2dhNdnD2rpGZqfU4qB5Br53QDac70sC98ZVIr7Zw0EhDXZ54RsG8GXQfXRhhMzjc7ueutA-pVnRWgDLz9NcmWoNojufWMfZ5qqwhZWXKkWzMR9RXtp8aAEJW4E22FS3zuna0yfTqey3yjJVD5CKMp6NQeG14961yQDtMscgBJCixWSd65PYGG-Yc0CYKl3~~3ktXs7JfYMpH8X1cv1~kG~KAQxpj-A__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Black","XS;S;M;L;XL",true,4.4,25,"women;apparel;topwear;sweatshirts;black;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_53130,"Catwalk Women Brown Sandals","Premium brown flats designed for casual occasions during winter.",24,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/168/image/image.jpg?Expires=1758108429&Signature=FKx9PHoswgvUxaxEsb6zuDyAzO0c28gSRHQirAIeCRALz~SLuX~jikRDxV98zc9N5T6Nrn4N8YrPHI4JSXicuoeYlHcXhOvhqQk7xigBvDQKbxg06EYkB3sjkZvbU3ek8QUPTFWatm6im2g9I2PpUvqrWCN7o~5Fx-xsX3eCRT2wtIjOEmt6Gwoi0ap7kVUSTHNzP7Lc4LtEKwzgvBuYMMfdpRPvrxfbWRrvF2KmjgV7IH-m4Xf4kaQbPG3-G~Qjzuay9RqlWCdW09s04EpeMlOHiP9~JgIDy41DMi5QAUMY2Viz~2y96v4rDzm5Xi0KaBfe2nK-cleBGzyOHvfscw__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Brown","5;6;7;8;9;10",true,3.5,65,"women;footwear;shoes;flats;brown;winter;casual",2014-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_44187,"Nike Fragrances Women 5th Element Perfume 150 ml","Premium white perfume and body mist designed for casual occasions during spring.",31,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/169/image/image.jpg?Expires=1758108429&Signature=G1rRMVhQd8mY2mFktIM3maPqHCx~6KWiIBdedraT5wzxrV0kPUY5OEhmw0M6JTs92BO8CYj33Jz8v8EfB9j0HrwnWS42JDhUVNgBeLIFv8Yfposk8ZMgeMAmlua8H3vUQeRGd14E6sUwGtDBM2FyKTHO2fkA1ZQlF0LZ7nMLE4JZvGK0dOI7Is~yMXcft1xVCUScUMfqrSpguCHqwyKkDMxbRFUB38YQXOYGGec1p5nNdL~TRQZv23A5NB5fEqbdyfwbjfWrZ3wooktS4SaXsxFnHp7bXuMZqiN3EMN7nSOLEMt40QrE9PjaQ7w~9-wBPejSPuJzMwheCu2qiOABrg__&Key-Pair-Id=K3EI6M078Z3AC3",Beauty,Fragrance,Nike,"White","XS;S;M;L;XL",true,4.3,66,"women;personal care;fragrance;perfume and body mist;white;spring;casual",2016-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_21510,"Kiara Women Graphiti White Handbag","Premium white handbags designed for casual occasions during winter.",83,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/170/image/image.jpg?Expires=1758108429&Signature=GZxbh7wQOaFCyuaUXw-ejuCgIfJHrvGxLmFfw5WW2pFZj9FjKr4J7JWVCeD4HNlJtnVc0wercfhUJewxdo~GTUigf7Jh9rbOXIcmBjtWfpMSwRsqAiaDj1PDNooQ9SdVSz~af2r19TtC-ghQ6pkv6nT~hCT5vTJBQfu44DaorXDK32TnWHlrQuf71a84IdeVvY1IrA0HYhbGBz3JSbiuNRug4c9ivT4fX7Cg2hgXXdkLAOg-o1gyDkHq~Zl-WwWZFWQ3BTyUC5SBgdPzkbLf5K1VkNkZWxcstfBYnZrimD-XVvwqi7iq6FfpC1v~s3n9vUoZx42-ofK0d9~6ohEuiQ__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Bags,Fashion Brand,"White","One Size",true,4.9,16,"women;accessories;bags;handbags;white;winter;casual",2014-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_35322,"Fabindia Women Anusuya Silver Earrings","Stylish earrings in silver perfect for winter ethnic wear.",55,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/173/image/image.jpg?Expires=1758108429&Signature=R2fv50PyB~etmdul-CGSUe03M3YZcPPIWUoWa9H7-oqE2mVL8hb7jeucfrk~XPCHpJriOhuekjnOKp5XkXJtHHFanxV8CVQXq3Ejs7AhoNz2HO5QlfTuQirOwiAKFgxTKL6BFpaVzMAuXM6G6DmZZEgnpl-QQNK9AwOf7mUv8GFnhQyYt~uNS3l-W2f1Rh8ALIzxGyndwpXxhZaRysvBCNao2V5ZoQ-AUGlSQcKBrO-i7MtVSjBqXfq~r2PUQdHX3G9BA1SnoUYSeJUKBzRSLq7diRirmYOUB9xS8wvbFIa7604iIQaG69125XczKRx7pfXlqPnVnjS3mQjW5qwBpA__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Jewellery,Fashion Brand,"Silver","One Size",true,3.6,24,"women;accessories;jewellery;earrings;silver;winter;ethnic",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_17072,"Lino Perros Women Weaved  Grey Belt","Comfortable and trendy belts featuring grey color, ideal for casual activities.",67.38,99,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/177/image/image.jpg?Expires=1758108429&Signature=RZQAkKOmPaSOnseun0Eepso6DK3Lw15h4eJ9e1llYeklSt5kwOLsFrXjsENb8AYsnOrWqI2wHRqY5L4j1aryWuBOiEtJmC8cTVqbVjCl4F7fClmuPRXXthBb3pTsEWn09xTjI6doKIjz45vm64W8pgDPw134-U5OxTuwBDhEkGRDvPdEbkxY8QTFRCfn9-BzonEyFIzD~Et2aLWtZ6mgo2LZWqc20MQODrHSGeSJhILUX~0o0bboisjHCYBQZwwS-TPIKhN3BkQAEyh553AzToCT1JYuO9L8li6WIC2LynIYXUfR8hMNWW~gdgbsWrMJzIHmsAIfPgIB0aHZOsipDA__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Belts,Fashion Brand,"Grey","One Size",true,3.1,64,"women;accessories;belts;grey;winter;casual",2014-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_31782,"Lee Women Paula Blue Top","Stylish tops in blue perfect for summer casual wear.",49,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/178/image/image.jpg?Expires=1758108429&Signature=UVhT4B6juKmhytgGsoKlJPaBI9-SQ~BxpHiKiIdAWliZMe03M3TBS54iYc66Iitrup-p23-NOsZp0ZtHJx0rWzui-KRJOneSj9s0jG3q2ltQlt61U--982i7k1bc7XzWrNVFpfoec4A77Sr86ZXNeCB51MHAL3UTHW3F~-c8lmHFzLJ6GnCo4DZ2hF04PvH51tm2qAXUD896m1uPKxGkXecnmZWlRpNa5FgtBL8L4j~yaNj-nKUx8mTqbEkpwc-Ie5axRH8DsVrv2Cncn4DXSvIGT3e-GrGtBgx7cWlM7mGqtS2Mx~piL8Fn4XXFlSspTXRo80kbaOJ9WgrGHakaXg__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Blue","XS;S;M;L;XL",true,4.9,188,"women;apparel;topwear;tops;blue;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.526Z
hf_56026,"Colorbar Soft Touch Mousse Lipstick 025","Stylish lipstick in brown perfect for spring casual wear.",29,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/183/image/image.jpg?Expires=1758108429&Signature=ABRV4fCcew2XxtRcwgj0Up~ihMqtzd4AjFsRl6EyBbtn7e3fnDtCtGsVy9Sf1fngBZV7HAg7qMC8uno6ZaxznWnFmyz~jh0eXWrZX0zoW9lsnuevvtvXQdMw2Wq6GH3~I0iEFx9ZnTPxSXA1C5KZzSXDHF9CkoL7wJ990t0WWXgslpMFtNDMo9amIxvOdYRdi3FzR9C74Lo8XTgqHkMJ-KcF1qkcegQocbC-bhadi14wlONVM4Qn2mwmtk~IWPJbBQZWGxg2Oqhn09HGC-UV489HJSlzT3lVPmlXiw2~yAksMBQkBomXJYDaWdH8dgMl7U5Ib0EC3wKhrEjxXM~SFQ__&Key-Pair-Id=K3EI6M078Z3AC3",Beauty,Lips,Fashion Brand,"Brown","XS;S;M;L;XL",true,4.5,156,"women;personal care;lips;lipstick;brown;spring;casual",2016-12-31T18:30:00.000Z,2025-09-17T10:28:46.527Z
hf_21948,"Murcia Women Casual Brown Handbag","Premium brown handbags designed for casual occasions during winter.",74,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/184/image/image.jpg?Expires=1758108429&Signature=Fts4jjigvwe1FK1oMoyMOkGZepQD~8B5yJfvkF9eMIvwtdyh7RM0XHLUsO2GWe4jRZRsnTe54wPa9ltqmM4L0KqTw4b1EqFRm3PaIHSXXEwmhuE-DmrIdyKgyMW0RRs27KsROz9kOyw8C~mJlRlRuJaQ-uSH8-~4TIGa7ILhAtKjKlBwv~7nLvGYRT-SwMNa9AyaWS~Y-zL4YJ-njS5tb9inMeMg23c3LO6765l8ErAspXjKhN4slF87biLcLiwub0SizVLk~UbvV98Z5odbKybZZC2w8h9~X1btQMgNpsCQxyX1IAz21uLbNJFe96KdCHSa5zxeM6U3x1YF2p-FBw__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Bags,Fashion Brand,"Brown","One Size",true,5,30,"women;accessories;bags;handbags;brown;winter;casual",2014-12-31T18:30:00.000Z,2025-09-17T10:28:46.527Z
hf_32563,"ONLY Women directoire blue Trousers","Stylish trousers in blue perfect for summer casual wear.",72,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/185/image/image.jpg?Expires=1758108429&Signature=N3XxyWnbcLA31UZ6NnCDZChysJgSeWYnichxhW3RDXWOV1Yd449CBFshAQdTcrE~pMU5H~sTANhNQnlNU5-Qsm0RAUgO47E~LY8JqlZdxVRWfucVoVl-~DqDldwUtRzzI~aDreaCs8J-gFp97hyLaKFvj9PtCLhtQ5UWpn5pDuZ9AZSQFrC35OBq7SM8j8GVf-~W1mpwHMih-vHmTn6BT9aGBZx8jj5KgtrILGMPWuL6A1pNVIrwIA0QZenqwba7rHmEyyjFE0Ew7AFRWiIT14fPhdpc~AkhnCY4dszUKU8ncWaMz-W4ppNTtfkgi4h7TwwItBL43wXAL4KFMt3gKw__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Bottomwear,Fashion Brand,"Blue","XS;S;M;L;XL",true,3.8,43,"women;apparel;bottomwear;trousers;blue;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.527Z
hf_58980,"Colour me Women Flowers Deo","Stylish deodorant in pink perfect for spring casual wear.",61,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/186/image/image.jpg?Expires=1758108429&Signature=PBMn1EXQ3ft8sdFUpP0~~0mtWua99pH-dtFs-StpCExTOW3xhEQTPmnnDvePqU6OntLHUh89iZVDbxleviJXHuBu7NXL8XDcMdL6~2abpiZaQStFvB1IsSI-JaK~KxOW0YCE-G8DQae01s4UhRBM5gxdZdF1ch9ZiDDet6pbI3VmEZWoFFvJ6yjOF2HF67xPdtie~m~JZaTu7XCiyVboZx6eaVj6rd-rh~PmbmA~DP3LwsE62zYrqgPZtJxrwz8JRGgbgJErJ0lCghw6qcEyS2DweE-LnRof2aSdqGYeswrHE-QSBw-kBS-iK0cR4zre55uFxLgJpIMCbaVgGurIEw__&Key-Pair-Id=K3EI6M078Z3AC3",Beauty,Fragrance,Fashion Brand,"Pink","XS;S;M;L;XL",true,3.7,170,"women;personal care;fragrance;deodorant;pink;spring;casual",2016-12-31T18:30:00.000Z,2025-09-17T10:28:46.527Z
hf_24406,"Vishudh Women Red Printed Kurta","Comfortable and trendy kurtas featuring red color, ideal for ethnic activities.",93,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/189/image/image.jpg?Expires=1758108429&Signature=DvZO4whtuJPeVJo~h1X56vlZGTBShBbucKG32WFLf71d-yeaB-DpYVnY0RxQyt82HjNnOmIgy0o-8db0MRNDgF7r1KL5b4~LwTzmjH3N2SShBcrN1pYi578go-Zy57iucPsQa1u4oHAiyrWBCkTWPvkCXt8bRQmbZ5Ik0osO1pakxiKFCvaHO89mvwAnwsxAc7HwdHekbP2k5lt510U9W83y2OG~c4YUJo2y16XrEnu-fkfdM5k2LvHlWWSx5p1Pfp4w~sOtQ0GQtgzDP4etLNB6nRsb~OHte~iWC5b9EhhsjbmDSAZCt-HEyUvdWF~8ZnMyyZTmrrX52vnxnvx4vQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Red","XS;S;M;L;XL",true,4.5,152,"women;apparel;topwear;kurtas;red;summer;ethnic",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.527Z
